"","id","education","gender","age","rural","internet_acc","workers","dist_to_market","mth_income"
"52331",52331,2,1,30.15036,1,2,15,13,40112636
"52332",52332,2,1,55.03666,1,2,12,18,41881573
"52333",52333,2,0,55.29166,0,3,14,16,51097880
"52334",52334,2,0,27.64618,1,1,14,11,50448609
"52335",52335,1,1,58.66892,0,1,13,7,40793437
"52336",52336,4,0,34.93591,0,3,15,13,79623164
"52337",52337,2,1,23.6782,1,1,10,8,32309272
"52338",52338,2,0,52.43767,1,1,11,10,40028600
"52339",52339,1,1,43.62601,1,2,13,3,30606843
"52340",52340,1,1,61.32921,0,1,19,12,36155469
"52341",52341,1,1,27.25092,1,1,17,13,42674087
"52342",52342,2,1,32.43973,1,3,8,12,53409092
"52343",52343,2,0,53.64101,0,1,13,9,47432943
"52344",52344,1,1,55.45644,1,2,12,12,25963289
"52345",52345,2,1,21.16616,1,1,18,11,45902023
"52346",52346,2,1,35.07613,1,3,16,20,58140792
"52347",52347,2,1,42.44172,0,2,14,16,59435106
"52348",52348,3,0,36.41739,0,2,10,11,56617973
"52349",52349,2,1,21.84767,1,1,19,8,46004361
"52350",52350,3,0,41.87539,0,1,14,13,48379734
"52351",52351,2,1,48.46396,1,3,9,8,48113372
"52352",52352,3,1,46.03887,1,3,17,15,59520056
"52353",52353,3,0,51.87626,0,3,9,13,59912681
"52354",52354,1,0,36.58524,0,3,18,20,55669801
"52355",52355,2,1,55.22376,0,3,14,10,51138171
"52356",52356,2,0,49.9297,1,1,13,17,47541109
"52357",52357,3,1,38.8709,0,2,9,12,62295721
"52358",52358,4,1,45.45941,0,3,11,11,83553281
"52359",52359,2,0,55.30814,0,3,16,10,64960841
"52360",52360,4,1,38.56202,1,2,15,11,68895165
"52361",52361,1,0,25.12578,1,2,13,15,43175321
"52362",52362,2,1,61.21204,0,1,14,11,42674204
"52363",52363,3,0,20.66334,0,3,23,11,69275921
"52364",52364,1,0,44.23005,0,2,10,13,41343894
"52365",52365,4,1,30.23876,0,3,15,7,66253194
"52366",52366,2,1,41.23156,1,2,13,15,54616478
"52367",52367,1,1,46.34657,1,1,10,6,33996871
"52368",52368,3,1,33.11575,1,2,17,8,60741293
"52369",52369,1,0,55.56844,0,1,15,5,20294155
"52370",52370,1,1,55.66762,1,2,12,14,40893813
"52371",52371,4,1,21.748,0,3,15,14,81100318
"52372",52372,2,1,34.42839,1,1,12,15,56107552
"52373",52373,2,0,45.0683,0,3,14,15,49730793
"52374",52374,3,1,36.97609,0,3,14,15,60477418
"52375",52375,2,0,38.87376,1,3,9,11,52603200
"52376",52376,1,1,49.28654,0,1,16,9,50705870
"52377",52377,2,1,61.6786,0,2,17,9,47759297
"52378",52378,3,1,28.97977,0,2,17,12,63833172
"52379",52379,3,1,26.91558,1,1,5,10,53655786
"52380",52380,4,0,61.14555,0,2,11,6,57947585
"52381",52381,2,0,40.67263,0,3,10,13,38226959
"52382",52382,2,0,44.81283,0,1,8,12,53193593
"52383",52383,2,1,51.01465,1,2,6,12,40496635
"52384",52384,1,1,29.71836,0,1,10,10,41628096
"52385",52385,1,1,41.43894,1,2,13,15,37001677
"52386",52386,1,0,53.03522,1,3,14,17,35394921
"52387",52387,2,1,58.55581,0,3,15,13,45023047
"52388",52388,3,1,58.37091,0,1,14,16,52135389
"52389",52389,4,1,50.22961,0,1,18,14,64648868
"52390",52390,1,1,36.23293,0,1,13,17,55518068
"52391",52391,3,1,23.29324,1,2,14,9,56703186
"52392",52392,2,0,53.31637,0,3,17,13,55183848
"52393",52393,3,1,54.6358,1,2,14,11,52151866
"52394",52394,1,0,22.68067,0,3,14,15,49515836
"52395",52395,1,0,49.64646,1,1,15,9,30201019
"52396",52396,2,1,55.97716,1,3,10,10,42243118
"52397",52397,4,1,22.16307,0,3,14,16,69294267
"52398",52398,2,1,35.90976,1,2,16,11,45907325
"52399",52399,1,1,52.40052,0,1,10,7,31653635
"52400",52400,4,0,38.74962,0,3,16,15,67233993
"52401",52401,1,1,35.19488,1,2,14,16,42669576
"52402",52402,3,0,45.71767,0,3,16,17,61418326
"52403",52403,2,1,34.09175,1,2,20,11,53401421
"52404",52404,2,1,38.59954,0,1,11,12,48943169
"52405",52405,2,1,24.55074,1,1,15,15,50923006
"52406",52406,2,0,54.70352,0,1,17,10,39857032
"52407",52407,2,1,53.9976,0,1,15,11,50822206
"52408",52408,1,1,45.7286,0,3,12,17,48855921
"52409",52409,1,0,25.14043,0,1,10,13,33397923
"52410",52410,3,1,61.81515,0,2,16,13,59142902
"52411",52411,2,1,20.30174,0,3,13,10,51627229
"52412",52412,1,0,48.05105,1,3,12,16,40140059
"52413",52413,2,0,20.87525,1,1,15,21,50641534
"52414",52414,2,1,36.38225,0,3,20,16,66499870
"52415",52415,2,1,49.6802,1,1,16,18,44928009
"52416",52416,1,1,56.22752,1,1,12,10,36836758
"52417",52417,1,0,27.68538,1,1,12,20,33312719
"52418",52418,1,1,43.29661,0,1,18,10,53003966
"52419",52419,4,1,53.69102,1,3,8,10,65353287
"52420",52420,3,1,40.52521,1,3,14,12,53315695
"52421",52421,2,0,20.43596,0,1,15,6,52115925
"52422",52422,2,1,42.94621,0,1,13,13,47541962
"52423",52423,2,0,58.33351,1,3,16,16,45023458
"52424",52424,1,1,44.37297,0,3,15,18,49533273
"52425",52425,2,0,38.2718,0,1,11,21,61524946
"52426",52426,1,1,22.45277,1,3,17,12,44639521
"52427",52427,2,1,46.50733,0,3,8,10,53772115
"52428",52428,2,0,19.05744,1,1,12,9,47626798
"52429",52429,2,1,43.64762,1,1,13,10,40948518
"52430",52430,2,1,22.13601,1,1,12,19,43471489
"52431",52431,4,0,45.95822,1,3,10,16,60710802
"52432",52432,2,1,47.50804,1,3,14,15,51526033
"52433",52433,2,0,43.25707,0,1,15,10,52918603
"52434",52434,3,1,56.12589,0,1,14,12,40142624
"52435",52435,3,0,60.17403,0,2,13,10,58449573
"52436",52436,4,1,28.74629,1,3,13,17,70063178
"52437",52437,2,1,48.56495,0,1,14,9,56256435
"52438",52438,1,1,23.17459,0,3,16,10,53322412
"52439",52439,2,1,35.35546,1,1,18,13,56155805
"52440",52440,2,0,38.24467,0,3,11,11,50499848
"52441",52441,2,0,57.31395,1,2,15,13,33159266
"52442",52442,1,0,31.05972,1,1,18,13,22131024
"52443",52443,4,0,34.56619,0,2,16,10,73619387
"52444",52444,2,1,19.9892,1,2,12,16,48604596
"52445",52445,2,1,19.47004,0,3,15,11,52607777
"52446",52446,2,1,53.97992,0,3,18,12,63020219
"52447",52447,1,1,23.74244,1,1,18,15,34039090
"52448",52448,2,1,29.96798,0,3,14,20,41795496
"52449",52449,2,0,20.16732,0,2,10,13,46636577
"52450",52450,2,1,22.29431,0,3,14,13,46890592
"52451",52451,2,1,49.7823,0,1,11,13,45606810
"52452",52452,2,1,40.59638,1,2,16,21,54715988
"52453",52453,1,0,34.90885,1,1,18,15,25301840
"52454",52454,3,1,28.88985,0,3,12,13,61289213
"52455",52455,2,1,26.3739,0,1,13,14,46416094
"52456",52456,3,0,40.60923,0,2,19,10,75552225
"52457",52457,4,1,49.15026,0,1,14,12,81796696
"52458",52458,2,1,25.28612,0,1,12,15,45932791
"52459",52459,2,1,45.4118,1,1,16,4,51324034
"52460",52460,1,1,58.26189,1,2,18,15,38454313
"52461",52461,1,0,23.08353,1,1,19,16,52175602
"52462",52462,1,1,57.67423,1,1,14,18,15649498
"52463",52463,2,1,34.61872,1,1,13,16,45628554
"52464",52464,2,1,40.098,1,2,13,10,50637189
"52465",52465,2,1,28.26795,0,1,13,14,52044317
"52466",52466,3,1,51.07394,0,1,17,11,55396965
"52467",52467,2,0,35.91848,1,3,14,9,35007030
"52468",52468,3,1,40.32688,1,3,15,14,56371809
"52469",52469,1,0,37.00398,1,2,18,10,44398790
"52470",52470,1,0,41.00679,0,1,18,18,43682276
"52471",52471,3,1,48.68683,0,3,11,10,58948336
"52472",52472,4,1,54.85636,0,3,10,12,66455944
"52473",52473,3,1,43.18692,1,3,15,11,65617451
"52474",52474,1,0,33.4322,0,3,17,10,53843209
"52475",52475,2,0,47.26994,0,3,13,11,51761229
"52476",52476,2,0,53.63214,0,3,18,15,58340332
"52477",52477,1,0,37.8291,1,1,15,9,32151300
"52478",52478,2,1,29.79007,0,1,17,13,46148778
"52479",52479,4,1,43.09564,0,3,15,12,74503782
"52480",52480,2,1,57.03549,1,3,11,12,30996018
"52481",52481,2,0,57.87072,0,1,9,8,39522656
"52482",52482,1,0,55.85488,1,3,15,11,44628191
"52483",52483,2,1,44.22096,1,2,15,7,50701597
"52484",52484,4,0,34.74745,0,2,15,14,86453955
"52485",52485,2,0,24.87353,0,2,13,3,65960185
"52486",52486,1,1,36.20922,1,1,15,8,35541617
"52487",52487,2,1,30.65101,0,2,11,9,44867533
"52488",52488,1,0,50.07446,1,2,14,4,47253828
"52489",52489,2,0,43.84028,1,3,14,10,49713651
"52490",52490,2,0,54.6092,0,1,9,8,50791855
"52491",52491,2,0,29.12371,0,2,10,18,47606730
"52492",52492,1,0,37.56829,0,3,12,24,56310776
"52493",52493,2,1,48.08854,0,2,15,10,51059317
"52494",52494,2,0,42.53249,1,3,11,13,43453583
"52495",52495,1,0,42.0719,0,3,15,7,46981425
"52496",52496,2,1,38.50796,1,1,14,22,54697626
"52497",52497,1,1,21.11876,1,2,9,13,28301250
"52498",52498,1,0,24.32161,1,1,16,9,31465526
"52499",52499,4,1,57.40991,0,2,17,9,63401906
"52500",52500,2,0,52.71929,0,3,10,10,51494887
"52501",52501,2,0,24.8428,0,1,11,6,55041393
"52502",52502,3,1,42.53994,0,1,12,12,59993329
"52503",52503,1,1,54.45633,1,1,16,15,31265016
"52504",52504,1,1,61.29764,1,1,13,5,20040590
"52505",52505,1,0,34.88129,1,1,13,10,39382904
"52506",52506,2,1,59.47768,0,2,10,10,44586305
"52507",52507,3,1,40.04523,0,2,15,18,68343236
"52508",52508,2,0,48.55978,1,1,13,15,38641649
"52509",52509,2,1,43.81373,0,3,15,10,58298243
"52510",52510,1,0,47.11435,1,3,13,8,37675541
"52511",52511,2,0,57.52921,1,3,14,11,44182134
"52512",52512,2,0,30.11159,1,3,13,13,52114820
"52513",52513,2,0,22.37735,1,1,17,15,55704244
"52514",52514,1,0,44.28721,0,3,9,16,41885289
"52515",52515,1,1,26.25659,1,1,15,18,37353522
"52516",52516,1,1,37.52654,0,1,18,10,42544290
"52517",52517,1,1,39.80065,0,2,15,13,54663380
"52518",52518,4,0,38.0641,0,3,15,17,74036175
"52519",52519,1,0,47.14164,1,2,14,14,35277574
"52520",52520,4,1,53.04824,1,3,14,10,58638757
"52521",52521,3,0,32.10336,0,2,11,11,60293488
"52522",52522,1,1,36.20781,1,2,10,12,46601516
"52523",52523,3,0,27.84786,1,3,14,16,53731135
"52524",52524,3,0,35.40114,1,2,10,9,58397662
"52525",52525,2,1,35.36436,1,3,15,14,47807573
"52526",52526,1,1,29.52879,1,3,10,14,32484479
"52527",52527,2,1,36.10533,1,1,18,5,49088047
"52528",52528,2,0,24.69954,1,1,15,13,42807623
"52529",52529,4,0,41.95559,0,3,15,8,73103122
"52530",52530,4,1,47.10146,1,3,13,11,69426462
"52531",52531,2,0,50.30192,1,1,11,13,53481561
"52532",52532,2,1,59.87804,1,2,15,21,40034564
"52533",52533,4,1,32.1876,0,3,13,10,76801654
"52534",52534,2,0,23.82768,0,3,10,9,54953312
"52535",52535,2,1,21.37391,1,3,12,10,54031110
"52536",52536,2,0,42.42763,1,3,13,16,51812767
"52537",52537,2,1,53.02771,1,1,13,8,37996528
"52538",52538,1,0,34.34798,1,1,17,9,40264864
"52539",52539,1,1,31.32434,1,2,17,14,48054505
"52540",52540,4,1,58.53574,0,1,14,11,49887245
"52541",52541,2,1,57.97521,1,1,13,12,30833413
"52542",52542,2,0,46.39479,0,1,18,15,54954708
"52543",52543,2,0,25.65507,0,1,13,13,56304377
"52544",52544,2,0,27.80199,1,2,13,10,49805637
"52545",52545,2,1,46.53911,0,3,18,10,51301121
"52546",52546,3,1,19.09206,0,2,14,8,60609857
"52547",52547,2,1,53.00355,1,3,13,9,45449725
"52548",52548,1,0,40.88407,1,1,20,11,47595514
"52549",52549,2,1,48.47997,1,2,15,16,52029464
"52550",52550,4,1,49.26238,0,3,13,10,70317593
"52551",52551,2,1,23.86035,1,3,16,14,53274698
"52552",52552,2,1,34.67796,1,1,14,5,42172949
"52553",52553,2,1,30.30836,0,3,14,12,64656905
"52554",52554,2,1,57.91474,0,2,16,8,49195073
"52555",52555,1,0,26.95569,0,3,15,13,51912773
"52556",52556,1,1,19.81226,1,3,11,11,42877404
"52557",52557,2,1,48.13014,1,2,12,15,35157368
"52558",52558,4,1,52.39066,0,3,13,8,68302633
"52559",52559,2,1,44.12918,0,2,18,11,59881034
"52560",52560,2,0,56.00704,0,3,12,5,55765290
"52561",52561,2,1,50.8723,1,2,15,9,47304657
"52562",52562,1,1,54.03548,0,1,10,11,41891747
"52563",52563,1,1,23.50666,0,3,12,8,46538341
"52564",52564,1,1,38.97573,0,3,14,10,50661656
"52565",52565,2,1,39.796,0,2,16,8,57152693
"52566",52566,1,1,43.69341,1,3,12,12,46403435
"52567",52567,2,1,60.29098,1,2,12,13,45973130
"52568",52568,2,0,55.97313,1,3,15,18,47876020
"52569",52569,1,1,52.47085,0,1,11,9,37144595
"52570",52570,4,1,44.03938,0,2,14,15,69923834
"52571",52571,2,1,51.71585,1,3,19,13,55525157
"52572",52572,1,1,22.25014,1,1,20,11,48073668
"52573",52573,2,1,49.02677,1,3,14,18,46556999
"52574",52574,1,0,33.48092,1,3,16,11,44300976
"52575",52575,4,1,27.29937,1,2,15,13,75249905
"52576",52576,1,1,32.25139,0,1,13,15,39165437
"52577",52577,1,0,26.90998,1,3,19,14,37566876
"52578",52578,1,0,31.04563,1,2,12,14,42976360
"52579",52579,2,1,28.41898,0,2,17,5,51581169
"52580",52580,2,1,54.21499,0,2,14,16,59328105
"52581",52581,2,1,43.29226,0,2,12,9,55080761
"52582",52582,1,1,27.05353,1,1,13,18,31327822
"52583",52583,2,0,32.58238,1,3,13,9,54053544
"52584",52584,2,0,20.31554,0,1,13,11,56747890
"52585",52585,4,1,41.77917,1,3,14,15,59653000
"52586",52586,1,0,29.69098,0,1,8,13,33692544
"52587",52587,4,0,40.33003,0,2,18,11,69607249
"52588",52588,2,1,30.7492,1,2,10,14,52356130
"52589",52589,3,1,38.70216,1,3,10,9,58778398
"52590",52590,3,1,35.08404,0,2,9,13,63321612
"52591",52591,2,0,33.45857,1,3,8,10,49685636
"52592",52592,1,1,20.52568,1,1,13,14,29447306
"52593",52593,1,0,41.53643,1,1,19,15,51457912
"52594",52594,2,1,58.70981,0,3,13,16,43774119
"52595",52595,1,0,55.44337,1,2,15,8,25718187
"52596",52596,1,1,21.91567,0,3,12,14,44956044
"52597",52597,1,1,41.72567,0,1,12,14,48641462
"52598",52598,2,0,21.16324,0,1,13,15,43141848
"52599",52599,1,0,43.87239,1,1,11,13,34973163
"52600",52600,2,1,33.28786,1,1,13,12,54837854
"52601",52601,2,1,41.78558,1,1,16,14,51093417
"52602",52602,2,0,40.19013,1,3,12,13,47909151
"52603",52603,2,1,24.22474,1,2,15,12,43126771
"52604",52604,3,0,59.01107,1,3,12,12,42110136
"52605",52605,2,1,31.22006,0,1,15,4,41094798
"52606",52606,1,0,31.06365,1,1,17,12,39547128
"52607",52607,2,0,44.47044,1,1,17,3,55511424
"52608",52608,4,0,61.98697,1,3,16,12,55040682
"52609",52609,2,1,41.29481,1,1,11,12,48796062
"52610",52610,1,1,35.00667,0,1,11,12,40897005
"52611",52611,1,1,56.26773,1,1,14,12,38558693
"52612",52612,1,1,55.26737,0,3,14,14,45778215
"52613",52613,1,1,22.72518,1,1,13,10,49500961
"52614",52614,2,1,44.36161,0,1,16,11,55181339
"52615",52615,3,0,41.53216,0,3,15,13,62916045
"52616",52616,2,1,56.92043,0,1,20,14,39057231
"52617",52617,2,0,53.68965,0,1,17,10,53725735
"52618",52618,2,1,36.51791,0,2,17,13,52422836
"52619",52619,3,1,45.64452,0,1,13,10,67021761
"52620",52620,2,1,59.52808,1,1,14,12,44174558
"52621",52621,2,0,44.25331,0,1,18,11,58432245
"52622",52622,1,1,34.42285,1,1,17,6,36437803
"52623",52623,2,1,47.09447,1,1,18,9,48539049
"52624",52624,4,1,21.71918,0,3,10,7,85353805
"52625",52625,1,1,32.35855,1,3,11,12,52581388
"52626",52626,2,0,20.71141,1,2,13,13,45255372
"52627",52627,1,0,36.81255,0,1,11,15,48969891
"52628",52628,1,0,54.24747,1,3,13,11,42782198
"52629",52629,1,1,40.47893,0,3,14,12,49702793
"52630",52630,2,1,51.967,0,1,17,14,58495204
"52631",52631,1,0,33.17371,1,1,13,14,37454973
"52632",52632,1,1,49.87332,0,2,9,15,49804585
"52633",52633,2,0,48.86721,1,1,10,18,42046496
"52634",52634,1,1,48.41749,0,3,18,9,52267216
"52635",52635,4,1,30.14121,0,3,17,13,74314992
"52636",52636,3,1,46.82585,0,3,7,9,52096225
"52637",52637,2,1,36.72541,0,2,15,11,41813593
"52638",52638,2,1,25.65565,0,1,17,7,53966423
"52639",52639,2,1,32.81376,1,3,10,12,54459782
"52640",52640,2,1,36.56838,1,1,16,10,55867387
"52641",52641,2,1,20.12771,1,2,12,15,49419247
"52642",52642,2,1,61.7287,1,2,16,12,33234004
"52643",52643,4,0,55.79102,0,1,14,9,55438852
"52644",52644,4,1,20.65489,0,3,16,11,84933226
"52645",52645,3,1,26.66925,0,3,14,14,63482225
"52646",52646,3,0,22.87888,1,2,12,14,59691709
"52647",52647,2,0,55.0139,0,1,13,5,38373414
"52648",52648,2,1,37.61175,0,3,14,10,63005369
"52649",52649,2,0,56.23957,1,3,9,11,49340858
"52650",52650,1,1,24.62209,0,1,12,13,33705000
"52651",52651,2,1,33.22097,0,1,13,11,48492837
"52652",52652,1,0,37.8336,1,2,13,8,32656065
"52653",52653,4,0,43.54553,0,2,8,14,69006408
"52654",52654,4,1,30.17278,1,3,10,13,65363949
"52655",52655,1,0,55.11905,1,2,10,18,24726809
"52656",52656,2,0,19.60142,0,1,16,9,56120279
"52657",52657,1,0,38.31954,0,3,13,13,40008049
"52658",52658,2,0,40.24964,0,2,16,17,49248749
"52659",52659,2,1,37.473,1,1,14,16,43562564
"52660",52660,2,1,42.68038,0,1,15,8,55633701
"52661",52661,1,0,37.44565,1,2,11,7,47896551
"52662",52662,2,1,43.05106,1,2,7,12,51728152
"52663",52663,4,0,51.27401,0,2,15,11,64851579
"52664",52664,2,1,45.91883,1,3,12,14,52736382
"52665",52665,2,1,60.77901,0,3,11,11,48481109
"52666",52666,2,0,39.6323,0,1,10,20,50682047
"52667",52667,2,1,56.34495,1,3,18,12,46790624
"52668",52668,1,1,48.05296,1,3,13,15,44576986
"52669",52669,2,1,49.22263,1,2,19,11,53891621
"52670",52670,2,1,61.49961,1,1,17,8,30685741
"52671",52671,2,1,43.93723,1,3,12,10,46286561
"52672",52672,2,1,36.36406,1,2,13,16,44897456
"52673",52673,1,0,47.33523,1,2,15,5,37232695
"52674",52674,2,1,36.14311,0,3,14,10,59518466
"52675",52675,1,0,28.81898,0,1,15,5,39282681
"52676",52676,4,1,24.60388,1,1,18,14,61099984
"52677",52677,2,1,59.18246,0,3,13,12,58552149
"52678",52678,1,0,26.75337,1,2,12,13,45996682
"52679",52679,2,0,23.5577,1,1,16,14,49957527
"52680",52680,2,0,21.38827,0,1,14,7,47340044
"52681",52681,2,1,46.42751,0,3,9,10,60361282
"52682",52682,2,1,53.51121,1,3,10,13,41346296
"52683",52683,1,0,30.56721,1,3,8,16,44033091
"52684",52684,2,1,26.53398,1,2,18,12,54144568
"52685",52685,2,0,25.57516,0,2,15,13,63453198
"52686",52686,1,1,33.30567,1,3,14,10,41399737
"52687",52687,2,1,42.14126,0,1,13,15,41344796
"52688",52688,2,1,30.93205,0,1,18,12,54200405
"52689",52689,1,1,41.54702,0,1,20,10,33698809
"52690",52690,2,0,57.10007,0,3,12,15,37603576
"52691",52691,2,0,44.54111,0,3,17,10,54707885
"52692",52692,3,1,32.87455,0,1,15,12,54449002
"52693",52693,1,1,33.47609,1,3,14,11,50782009
"52694",52694,3,1,41.18606,0,3,9,8,57287056
"52695",52695,1,1,48.31701,1,3,11,8,36064260
"52696",52696,4,1,35.95909,0,3,9,13,64506668
"52697",52697,4,1,29.1103,0,3,21,14,86637878
"52698",52698,1,1,59.0304,1,1,15,9,37516166
"52699",52699,3,0,54.23154,1,2,14,10,60183011
"52700",52700,1,0,22.19441,1,1,10,9,38371180
"52701",52701,1,1,59.32617,1,1,13,10,32331265
"52702",52702,2,0,41.86824,0,1,12,8,46720998
"52703",52703,1,1,38.33264,1,1,14,12,45635988
"52704",52704,1,1,28.66247,0,2,16,19,46297813
"52705",52705,1,1,24.32912,0,1,10,12,43311081
"52706",52706,1,1,57.20766,1,3,19,11,34354050
"52707",52707,4,1,40.55983,1,1,12,8,60977572
"52708",52708,2,0,32.32656,1,1,14,13,48126162
"52709",52709,1,1,30.77755,0,3,16,19,48215489
"52710",52710,3,1,49.66695,0,2,15,10,58910065
"52711",52711,1,0,46.42972,1,3,12,14,34819203
"52712",52712,2,0,27.06705,0,2,22,8,54498278
"52713",52713,2,1,52.08294,0,1,15,7,54022976
"52714",52714,2,1,25.15123,1,1,15,7,43989527
"52715",52715,2,1,51.11767,0,1,10,5,46095198
"52716",52716,2,1,56.73506,0,3,10,7,47467198
"52717",52717,2,1,52.83441,0,3,12,13,51719955
"52718",52718,3,1,59.06243,0,3,14,7,57763925
"52719",52719,2,0,58.76692,0,1,13,13,38246573
"52720",52720,3,1,25.56346,0,3,21,10,65533786
"52721",52721,2,0,29.88025,0,3,13,5,49913361
"52722",52722,2,1,33.88436,1,2,20,17,66522359
"52723",52723,1,1,43.33239,1,3,17,13,42773947
"52724",52724,2,1,52.79692,1,2,19,9,51525926
"52725",52725,2,0,33.17628,0,3,14,6,59600553
"52726",52726,2,0,22.83575,1,1,15,17,45385853
"52727",52727,2,1,25.78167,1,3,9,13,40823290
"52728",52728,4,1,31.99341,0,2,12,13,73823762
"52729",52729,1,0,32.35557,0,3,9,13,40246968
"52730",52730,3,1,31.61166,1,1,12,10,57090851
"52731",52731,2,0,35.7634,0,1,13,11,49478483
"52732",52732,2,1,47.66859,0,1,11,15,47357645
"52733",52733,1,0,54.73278,1,1,15,9,28163209
"52734",52734,1,1,33.60624,0,1,17,9,38657588
"52735",52735,3,0,56.44841,1,2,15,16,55320018
"52736",52736,2,0,59.48812,1,1,10,12,45637233
"52737",52737,1,1,34.89023,0,1,11,20,37968813
"52738",52738,1,0,26.54098,1,2,11,19,34937606
"52739",52739,2,1,34.05243,0,1,14,14,56717771
"52740",52740,4,1,52.07736,0,3,13,11,63580164
"52741",52741,2,0,25.48552,1,2,9,11,46972436
"52742",52742,3,1,47.39828,1,1,8,16,55908084
"52743",52743,1,0,21.16128,1,2,18,10,45123165
"52744",52744,1,1,60.37459,0,2,16,7,32183826
"52745",52745,2,1,40.1537,1,1,15,15,45262968
"52746",52746,4,0,54.60408,1,2,11,14,54088112
"52747",52747,1,0,56.68587,1,1,17,9,36097160
"52748",52748,1,1,34.25932,1,1,17,15,36324299
"52749",52749,2,1,48.86365,0,3,13,19,54314295
"52750",52750,2,1,32.98451,1,1,10,14,45206198
"52751",52751,3,0,45.3702,0,1,15,13,50845480
"52752",52752,1,1,28.11097,0,1,16,17,47746144
"52753",52753,3,1,34.24453,0,3,17,11,71498434
"52754",52754,1,1,36.94518,0,2,15,9,43279905
"52755",52755,1,1,37.56066,0,1,13,12,53893771
"52756",52756,2,1,39.05137,0,1,16,16,49210590
"52757",52757,3,1,56.71144,0,2,15,9,44912993
"52758",52758,2,1,39.94028,0,3,19,11,63563073
"52759",52759,3,1,46.12557,0,3,6,7,51671234
"52760",52760,4,0,25.77007,1,3,17,12,80614803
"52761",52761,2,1,32.21381,0,1,13,9,57646979
"52762",52762,1,0,56.67588,0,1,14,9,29736977
"52763",52763,3,0,56.66378,0,3,13,9,57673853
"52764",52764,1,1,59.45855,1,1,13,15,36686654
"52765",52765,2,0,32.76775,0,1,17,10,49817467
"52766",52766,2,1,30.08335,0,2,14,15,58447869
"52767",52767,1,0,35.07218,1,1,10,10,24219263
"52768",52768,2,0,42.64725,1,1,9,12,40615182
"52769",52769,3,1,43.34713,0,3,10,13,46334959
"52770",52770,2,0,54.96984,0,2,16,18,51951876
"52771",52771,3,1,25.28604,0,2,11,14,61311164
"52772",52772,3,0,30.50893,0,2,12,16,58437670
"52773",52773,1,1,44.2362,1,3,14,21,52349332
"52774",52774,4,0,41.51457,1,2,13,16,63017029
"52775",52775,3,1,35.90114,0,3,16,14,65982629
"52776",52776,3,0,48.87937,1,1,12,5,51684288
"52777",52777,2,1,40.85769,1,1,18,14,51723345
"52778",52778,4,1,29.16996,0,1,15,12,72982244
"52779",52779,2,1,46.68593,0,3,15,13,54417424
"52780",52780,1,0,35.96672,1,2,13,13,42569510
"52781",52781,2,0,20.71603,0,2,13,15,59648755
"52782",52782,2,0,58.57699,0,2,14,22,50818215
"52783",52783,4,0,44.79567,0,1,9,12,59779801
"52784",52784,2,1,48.5552,1,3,12,9,47444644
"52785",52785,2,1,48.64715,1,2,12,6,51081606
"52786",52786,2,0,41.97849,1,2,12,15,35491312
"52787",52787,1,1,50.99247,1,3,10,13,31141973
"52788",52788,2,1,31.78315,1,1,9,15,39823392
"52789",52789,3,0,54.86243,0,1,15,13,58478578
"52790",52790,1,1,28.73327,1,2,14,20,33414183
"52791",52791,3,1,23.04926,0,2,16,16,62990395
"52792",52792,3,0,20.15087,0,3,16,9,55429006
"52793",52793,3,1,39.44252,0,2,14,17,54530489
"52794",52794,2,1,52.06424,0,3,9,13,53667736
"52795",52795,2,1,21.41007,0,3,12,15,57671393
"52796",52796,2,0,50.09148,1,2,14,11,49193081
"52797",52797,2,1,46.14338,0,1,13,15,43822007
"52798",52798,2,1,38.29947,0,1,12,14,54237686
"52799",52799,1,1,41.99341,0,2,10,9,41127015
"52800",52800,2,1,25.03409,0,2,16,16,51535360
"52801",52801,2,1,51.17077,0,1,15,13,51948385
"52802",52802,2,1,55.40007,0,2,21,10,54479297
"52803",52803,1,1,20.61656,1,1,17,13,32158541
"52804",52804,1,1,39.88369,1,2,14,9,42177377
"52805",52805,2,0,22.74005,0,1,19,12,52574328
"52806",52806,2,0,37.03533,1,1,12,13,42637336
"52807",52807,1,1,53.70404,1,2,10,14,42104181
"52808",52808,2,1,52.96151,0,3,13,14,48748216
"52809",52809,1,0,26.73099,0,1,15,10,45562024
"52810",52810,2,1,21.45165,0,3,6,19,50654725
"52811",52811,2,1,23.58599,0,3,9,11,51336331
"52812",52812,2,1,37.91425,1,2,16,7,54929244
"52813",52813,2,0,43.94079,0,1,15,7,46523971
"52814",52814,2,1,21.86524,1,1,23,12,48575274
"52815",52815,2,0,28.55104,0,2,13,10,54250870
"52816",52816,1,0,40.69753,1,2,16,11,52890524
"52817",52817,3,1,44.05163,0,2,13,11,62426887
"52818",52818,2,1,36.40332,0,2,13,9,53616285
"52819",52819,3,1,31.07897,1,2,13,13,62474555
"52820",52820,2,0,58.10374,1,1,8,12,41461546
"52821",52821,1,1,56.71786,1,2,12,10,32214503
"52822",52822,3,1,19.29849,1,3,13,9,62808966
"52823",52823,2,0,23.95637,1,2,13,10,57551395
"52824",52824,3,1,45.95609,0,1,10,9,57380370
"52825",52825,4,1,58.67337,1,3,12,11,62757292
"52826",52826,3,1,39.27479,1,3,15,10,59367576
"52827",52827,4,0,22.35537,1,3,10,11,63745244
"52828",52828,2,0,22.32659,1,3,12,8,50616021
