"","id","gender","age","education","district","mth_income","voted_for","satisfaction","support_incumbent"
"19439",19439,"Male",50.2809707219712,"High School","Central",10022732.8778001,0,"High","Very Unlikely"
"19440",19440,"Female",32.27213701047,"High School","North",8204925.05404648,1,"Very High","Unlikely"
"19441",19441,"Male",40.2788103404455,"University","North",15109347.9273187,0,"Very Low","Very Likely"
"19442",19442,"Female",31.3221257333644,"Postgraduate","West",24087252.5496923,1,"Very High","Very Unlikely"
"19443",19443,"Female",45.84278088063,"Postgraduate","West",25646980.3594315,1,"Medium","Indifferent"
"19444",19444,"Female",43.756454794202,"High School","Southeast",9453856.61378917,0,"Very High","Unlikely"
"19445",19445,"Female",47.9958588527516,"University","West",15834920.8343775,0,"Very High","Indifferent"
"19446",19446,"Female",39.3366510891356,"Doctorate","North",39010661.3784363,1,"Medium","Very Unlikely"
"19447",19447,"Female",60.3914368147962,"University","Central",16702301.419317,0,"Low","Indifferent"
"19448",19448,"Female",33.7567852810025,"University","Central",14383494.5277533,0,"Very Low","Very Unlikely"
"19449",19449,"Female",42.970336813014,"University","Central",15378554.3584248,0,"Very Low","Very Likely"
"19450",19450,"Female",36.3139329282567,"University","Southeast",14679610.4741072,1,"Very High","Unlikely"
"19451",19451,"Male",37.4095983905718,"University","Central",14803108.122566,0,"Very Low","Unlikely"
"19452",19452,"Female",56.2043899637647,"University","Central",16449950.0581053,0,"High","Very Unlikely"
"19453",19453,"Male",64.0135895931162,"High School","North",10886271.3655766,0,"Low","Unlikely"
"19454",19454,"Female",40.8869876251556,"University","Central",15170400.5701864,0,"Very Low","Unlikely"
"19455",19455,"Male",31.9596094135195,"High School","North",8166568.63561414,0,"Low","Indifferent"
"19456",19456,"Male",56.6817874447443,"High School","Central",10481082.4303067,0,"Low","Very Unlikely"
"19457",19457,"Female",25.0659223604016,"High School","West",7258075.24045599,0,"Low","Very Unlikely"
"19458",19458,"Female",51.3120821621269,"University","North",16104208.7961574,0,"Medium","Indifferent"
"19459",19459,"Male",29.9284169171005,"University","Central",13909653.9080049,1,"Very High","Likely"
"19460",19460,"Female",26.6992419157177,"Postgraduate","North",23484203.02931,1,"High","Very Unlikely"
"19461",19461,"Female",60.5812024348415,"High School","North",10711853.5608954,0,"Low","Indifferent"
"19462",19462,"Female",30.5151165486313,"Doctorate","North",37986064.3792501,1,"Medium","Very Unlikely"
"19463",19463,"Male",24.3738280846737,"University","Central",13161800.693184,0,"Very Low","Unlikely"
"19464",19464,"Female",40.4579444425181,"University","North",15126544.4946984,1,"High","Indifferent"
"19465",19465,"Female",46.9748030323535,"High School","Central",9747808.64906975,0,"Low","Unlikely"
"19466",19466,"Male",46.7366627543233,"University","West",15726519.0743469,0,"Low","Unlikely"
"19467",19467,"Male",54.8394876951352,"University","Central",16360099.9728196,0,"Very High","Indifferent"
"19468",19468,"Male",51.714874020312,"Postgraduate","West",26133453.7091503,1,"Very Low","Unlikely"
"19469",19469,"Male",29.4656140436418,"University","North",13851928.5082419,0,"Medium","Indifferent"
"19470",19470,"Female",64.0139132058248,"University","West",16885054.3104697,1,"High","Very Unlikely"
"19471",19471,"Male",48.5433248267509,"High School","West",9881132.49691852,1,"Medium","Unlikely"
"19472",19472,"Male",25.1596835516393,"University","Central",13271500.7953998,1,"Medium","Unlikely"
"19473",19473,"Female",55.9269870631397,"Postgraduate","North",26431897.9724286,1,"Medium","Very Unlikely"
"19474",19474,"Male",37.6165629019961,"Postgraduate","Central",24824678.8452196,0,"Very Low","Very Unlikely"
"19475",19475,"Male",60.0954368179664,"High School","Central",10686378.460395,0,"Very Low","Very Likely"
"19476",19476,"Female",53.8249822915532,"University","North",16289183.8984962,0,"High","Unlikely"
"19477",19477,"Male",38.1445171800442,"University","Central",14883486.9554358,0,"Medium","Very Unlikely"
"19478",19478,"Female",41.8649912010878,"Doctorate","Southeast",39269945.3738664,1,"Very Low","Indifferent"
"19479",19479,"Male",40.6373348198831,"Doctorate","West",39145971.2971987,0,"Medium","Very Likely"
"19480",19480,"Male",37.4809074820951,"University","Central",14809999.0756264,0,"Medium","Very Likely"
"19481",19481,"Male",27.7667103973217,"High School","North",7627917.69394861,0,"High","Very Unlikely"
"19482",19482,"Female",36.9117391263135,"University","Central",14747060.6459932,0,"Medium","Very Unlikely"
"19483",19483,"Female",46.2308599534445,"High School","North",9682442.74100771,0,"Low","Very Unlikely"
"19484",19484,"Male",24.2918052151799,"High School","Central",7150446.95891844,0,"Medium","Very Unlikely"
"19485",19485,"Female",49.6895226780325,"University","North",15975456.6666674,0,"Low","Very Unlikely"
"19486",19486,"Male",58.7628738568164,"University","Central",16609779.0999265,0,"Medium","Very Unlikely"
"19487",19487,"Male",53.2656114515848,"University","Central",16247554.1948487,0,"Very Low","Unlikely"
"19488",19488,"Female",64.5147681832314,"University","Southeast",16908788.9710879,0,"Very High","Unlikely"
"19489",19489,"Male",41.0839290120639,"University","North",15190649.8632836,1,"High","Indifferent"
"19490",19490,"Female",59.1812135977671,"University","North",16634833.6407055,1,"Very High","Indifferent"
"19491",19491,"Female",40.6566507620737,"High School","North",9147171.69433485,1,"High","Unlikely"
"19492",19492,"Male",35.2504012896679,"University","North",14558374.910317,0,"Medium","Unlikely"
"19493",19493,"Female",55.5090660541318,"High School","Central",10404900.9953083,1,"Medium","Unlikely"
"19494",19494,"Male",45.1857085544616,"Doctorate","North",39586789.6469872,1,"High","Indifferent"
"19495",19495,"Male",37.869029102847,"Postgraduate","Southeast",24853243.5021484,0,"Very Low","Indifferent"
"19496",19496,"Male",24.1600471315905,"High School","North",7132927.44786144,1,"Medium","Indifferent"
"19497",19497,"Male",40.3641017833725,"University","North",15117300.7823204,0,"Low","Very Unlikely"
"19498",19498,"Female",46.5665815351531,"University","West",15711088.7455853,0,"Low","Unlikely"
"19499",19499,"Male",46.0589293218218,"University","West",15665517.60226,1,"Medium","Unlikely"
"19500",19500,"Male",53.7411733376794,"University","North",16282515.1734862,1,"Medium","Unlikely"
"19501",19501,"Female",29.9815154718235,"University","North",13918115.8929919,1,"High","Indifferent"
"19502",19502,"Male",43.0398405459709,"University","Southeast",15385399.611625,0,"Medium","Likely"
"19503",19503,"Female",47.8790062866174,"High School","North",9824885.84583122,0,"Medium","Unlikely"
"19504",19504,"Male",56.7554004029371,"University","Central",16485431.489422,0,"Low","Very Unlikely"
"19505",19505,"Male",54.2081561377272,"High School","North",10314451.2817953,0,"Very Low","Unlikely"
"19506",19506,"Male",37.1252064118162,"High School","North",8771579.95085149,0,"Medium","Likely"
"19507",19507,"Male",36.4093475043774,"High School","North",8691992.92952474,0,"High","Unlikely"
"19508",19508,"Female",40.4807977895252,"High School","Central",9129247.69331013,0,"Medium","Unlikely"
"19509",19509,"Male",41.1373286782764,"Postgraduate","North",25196527.4133069,1,"Very High","Unlikely"
"19510",19510,"Male",58.2864868086763,"High School","West",10581019.31453,0,"Medium","Very Unlikely"
"19511",19511,"Female",56.8413385530002,"University","Central",16490786.4515124,0,"Low","Unlikely"
"19512",19512,"Female",55.2011479018256,"Doctorate","Central",40383648.7405017,0,"Low","Very Likely"
"19513",19513,"Male",43.9897056971677,"University","Central",15475849.9092239,1,"Medium","Indifferent"
"19514",19514,"Male",44.8004814549349,"University","North",15551034.7344881,1,"Low","Very Unlikely"
"19515",19515,"Male",48.9974448601715,"University","Central",15918514.76791,1,"High","Unlikely"
"19516",19516,"Male",23.231984605547,"University","Central",12998723.2304272,0,"Low","Unlikely"
"19517",19517,"Female",60.7677591522224,"Postgraduate","West",26722191.1530398,1,"Medium","Indifferent"
"19518",19518,"Male",36.8294416950084,"High School","Central",8738153.60533898,0,"High","Indifferent"
"19519",19519,"Male",26.2844770131633,"University","North",13428228.1352573,1,"Very High","Indifferent"
"19520",19520,"Female",29.8553840620443,"University","Central",13900942.0322548,0,"Medium","Unlikely"
"19521",19521,"Male",43.9127466580831,"University","Central",15469042.1891887,1,"Low","Indifferent"
"19522",19522,"Female",58.4849404906854,"High School","Central",10591163.4333059,0,"Medium","Unlikely"
"19523",19523,"Female",56.9894151836634,"Postgraduate","Central",26501018.5808405,1,"Very Low","Very Likely"
"19524",19524,"Female",36.7240301528946,"Doctorate","North",38725425.043597,0,"Low","Indifferent"
"19525",19525,"Male",26.0568301556632,"Postgraduate","West",23397743.7418237,0,"High","Very Unlikely"
"19526",19526,"Female",47.2810539430939,"University","West",15774395.9450415,1,"Medium","Likely"
"19527",19527,"Female",29.7295593181625,"High School","Southeast",7884942.20947472,1,"High","Unlikely"
"19528",19528,"Male",40.3654558560811,"University","Central",15117544.1950441,0,"Very Low","Unlikely"
"19529",19529,"Male",51.1769892629236,"Postgraduate","North",26092752.8857493,1,"High","Unlikely"
"19530",19530,"Male",62.7357505843975,"Postgraduate","Central",26823825.6283174,0,"Very Low","Very Unlikely"
"19531",19531,"Male",26.0593435056508,"Doctorate","North",37396097.6361266,1,"High","Unlikely"
"19532",19532,"Female",58.0217326148413,"High School","North",10563964.0705082,0,"Very Low","Indifferent"
"19533",19533,"Female",27.6477705668658,"University","Southeast",13611605.6681712,0,"Low","Unlikely"
"19534",19534,"Female",55.3698288528249,"High School","North",10394946.9310701,0,"Medium","Unlikely"
"19535",19535,"Male",23.4669522508048,"University","Central",13032304.6156559,0,"Very Low","Indifferent"
"19536",19536,"Female",62.8153226007707,"High School","North",10828851.257133,1,"Very High","Unlikely"
"19537",19537,"Male",34.2868113336153,"University","Central",14444958.5347551,0,"Low","Indifferent"
"19538",19538,"Male",29.9118122006766,"University","North",13907875.1298785,0,"Medium","Unlikely"
"19539",19539,"Male",36.2829112182371,"Postgraduate","Central",24675946.5051352,1,"Medium","Unlikely"
"19540",19540,"Male",35.1020139250904,"High School","North",8542097.54949859,1,"Very High","Very Unlikely"
"19541",19541,"Female",56.3032903708518,"Postgraduate","North",26456725.7342432,1,"Very High","Very Unlikely"
"19542",19542,"Male",28.1665383237414,"Postgraduate","North",23680474.5693059,0,"Medium","Likely"
"19543",19543,"Female",56.0435303328559,"Postgraduate","West",26439873.2970163,0,"Medium","Very Unlikely"
"19544",19544,"Male",25.0845332448371,"Postgraduate","North",23261576.2637156,0,"Very Low","Indifferent"
"19545",19545,"Male",31.5765223647468,"Postgraduate","Central",24120180.6572322,1,"Low","Unlikely"
"19546",19546,"Male",28.7726143603213,"Doctorate","Southeast",37761653.0429202,0,"Medium","Very Unlikely"
"19547",19547,"Female",41.0037275091745,"University","Central",15183416.4750162,0,"Low","Indifferent"
"19548",19548,"Female",28.9260641373694,"University","North",13782148.1538945,0,"Very Low","Indifferent"
"19549",19549,"Female",63.5250150007196,"University","Central",16862962.6595064,0,"Low","Very Unlikely"
"19550",19550,"Male",58.2781369886361,"University","Central",16579928.0433813,0,"Medium","Indifferent"
"19551",19551,"Male",27.2970694806427,"University","West",13565323.0987612,1,"Medium","Very Unlikely"
"19552",19552,"Female",34.9584175110795,"Postgraduate","Central",24525833.19387,0,"Medium","Very Unlikely"
"19553",19553,"Male",33.0355685800314,"University","West",14297667.6569078,1,"Medium","Indifferent"
"19554",19554,"Female",63.3351591606624,"University","North",16853631.6691206,0,"Very Low","Unlikely"
"19555",19555,"Female",29.9579828050919,"University","Central",13915379.03393,1,"Medium","Unlikely"
"19556",19556,"Male",41.7854727827944,"High School","Central",9261557.95920223,0,"Low","Very Unlikely"
"19557",19557,"Male",49.8514246405102,"Postgraduate","West",25988503.1815583,1,"Very High","Very Likely"
"19558",19558,"Female",56.4524298002943,"University","North",16466909.6282921,0,"Medium","Unlikely"
"19559",19559,"Female",40.7340005752631,"Doctorate","Central",39155928.9601597,1,"Very Low","Indifferent"
"19560",19560,"Male",64.3615988059901,"High School","Southeast",10901321.5756933,0,"Low","Unlikely"
"19561",19561,"Female",34.739772265777,"University","West",14499042.1538707,0,"Medium","Very Unlikely"
"19562",19562,"Male",32.0222151880153,"Doctorate","North",38173929.0437994,1,"High","Likely"
"19563",19563,"Female",46.6623778203502,"Postgraduate","Southeast",25719968.8955797,1,"Low","Indifferent"
"19564",19564,"Female",56.8200745000504,"High School","West",10489709.7666262,0,"Low","Unlikely"
"19565",19565,"Female",61.4247451699339,"University","North",16757874.1435764,0,"Low","Unlikely"
"19566",19566,"Female",45.8349064807408,"High School","North",9647267.67452505,0,"High","Unlikely"
"19567",19567,"Male",63.5569938877597,"Doctorate","Central",40863228.1396418,1,"Medium","Unlikely"
"19568",19568,"Male",54.0392253263853,"High School","Central",10303577.1685587,0,"Low","Indifferent"
"19569",19569,"Male",59.4407303468324,"University","Central",16648043.9949086,1,"Very High","Indifferent"
"19570",19570,"Female",23.9757879050449,"University","West",13105478.5680097,1,"Very High","Likely"
"19571",19571,"Female",35.5605221069418,"High School","North",8593960.60366172,0,"Very High","Indifferent"
"19572",19572,"Male",27.2097941655666,"Postgraduate","North",23553583.9931782,0,"Very High","Likely"
"19573",19573,"Female",24.9470324805006,"High School","Central",7242667.69758319,1,"Low","Indifferent"
"19574",19574,"Female",34.0415255543776,"University","Central",14418571.6633431,0,"Low","Very Unlikely"
"19575",19575,"Female",38.6535850535147,"High School","Central",8937897.85218937,0,"High","Very Unlikely"
"19576",19576,"Male",63.464822019916,"Postgraduate","North",26860491.271219,1,"Medium","Indifferent"
"19577",19577,"Male",47.419675221201,"High School","Southeast",9785421.41387927,0,"Very Low","Very Unlikely"
"19578",19578,"Female",57.5342659703456,"University","West",16535221.9144077,0,"High","Indifferent"
"19579",19579,"Male",26.8057626867667,"University","North",13498664.5746417,0,"Very High","Unlikely"
"19580",19580,"Male",64.9778125463054,"University","West",16929743.311661,0,"Very Low","Unlikely"
"19581",19581,"Female",44.3205183460377,"High School","North",9507598.27036029,0,"High","Very Unlikely"
"19582",19582,"Male",34.1441560005769,"High School","Central",8429476.14906757,0,"Very Low","Very Likely"
"19583",19583,"Female",45.3709903592244,"High School","Central",9603619.68542852,0,"Medium","Indifferent"
"19584",19584,"Female",30.8419499825686,"University","North",14027269.7922003,1,"Very High","Very Unlikely"
"19585",19585,"Male",25.3631800296716,"University","North",13299910.7074135,1,"Very High","Very Likely"
"19586",19586,"Male",40.4722181851976,"High School","North",9129232.881628,1,"Very Low","Unlikely"
"19587",19587,"Male",41.9583718567155,"University","West",15279709.5537276,0,"Low","Indifferent"
"19588",19588,"Male",49.0057941032574,"Postgraduate","North",25919808.869743,1,"Very High","Indifferent"
"19589",19589,"Male",25.2419419651851,"University","Central",13283681.8926946,0,"Medium","Indifferent"
"19590",19590,"Male",35.2355971792713,"University","Central",14556971.7901763,0,"Medium","Unlikely"
"19591",19591,"Male",29.6703014336526,"University","Southeast",13877595.785981,1,"Medium","Indifferent"
"19592",19592,"Male",49.9183360296302,"University","Central",15994473.4025683,0,"High","Indifferent"
"19593",19593,"Female",43.9293867056258,"University","Southeast",15468951.2288458,0,"Medium","Unlikely"
"19594",19594,"Male",39.3171123643406,"Postgraduate","North",25008924.5667664,1,"Very High","Indifferent"
"19595",19595,"Female",28.2875819546171,"University","North",13697667.8027499,1,"Medium","Very Unlikely"
"19596",19596,"Female",45.5470277518034,"University","North",15620693.8811004,1,"Low","Very Unlikely"
"19597",19597,"Female",58.9366473392583,"High School","North",10618413.0783469,0,"High","Very Unlikely"
"19598",19598,"Male",26.0139280660078,"University","Central",13390170.0876854,1,"Very High","Indifferent"
"19599",19599,"Female",33.7824396141805,"High School","North",8386933.71896819,0,"Very High","Very Unlikely"
"19600",19600,"Male",46.244863182772,"Doctorate","North",39683026.9507795,1,"Medium","Indifferent"
"19601",19601,"Female",40.5586236095987,"High School","North",9137211.87967467,0,"Very High","Indifferent"
"19602",19602,"Female",64.5707629607059,"Doctorate","Central",40911598.322708,1,"Medium","Very Likely"
"19603",19603,"Female",49.0662624281831,"University","North",15922991.0165004,1,"Very High","Unlikely"
"19604",19604,"Male",41.0033807400614,"Postgraduate","Central",25182577.783738,0,"Very High","Unlikely"
"19605",19605,"Female",57.4700318644755,"High School","Central",10530069.5385741,0,"Medium","Very Unlikely"
"19606",19606,"Female",34.7196772885509,"High School","Southeast",8497507.04550032,1,"High","Unlikely"
"19607",19607,"Female",58.9885328523815,"University","North",16621719.4157013,1,"Very High","Indifferent"
"19608",19608,"Male",41.3888059305027,"University","North",15222630.9538194,0,"Medium","Indifferent"
"19609",19609,"Female",59.6377856088802,"High School","North",10659412.7083401,1,"Very High","Very Unlikely"
"19610",19610,"Male",49.3400381244719,"University","Central",15945768.2548819,0,"Low","Very Likely"
"19611",19611,"Male",34.356311888434,"University","North",14455857.5454602,1,"Low","Unlikely"
"19612",19612,"Male",30.2944941199385,"University","Central",13959239.0828707,0,"Medium","Indifferent"
"19613",19613,"Male",54.252708287444,"High School","North",10317533.8105765,1,"Very High","Indifferent"
"19614",19614,"Male",25.1208719802089,"Postgraduate","Southeast",23266747.6877218,1,"Medium","Indifferent"
"19615",19615,"Female",49.0936177009717,"Doctorate","North",39926005.8904093,1,"High","Very Unlikely"
"19616",19616,"Female",47.4353112606332,"Postgraduate","North",25786975.0918717,1,"High","Likely"
"19617",19617,"Female",23.495119004976,"Postgraduate","Southeast",23036114.4306548,1,"High","Indifferent"
"19618",19618,"Female",58.918650187552,"Postgraduate","Central",26617197.523778,1,"Very High","Unlikely"
"19619",19619,"Male",48.6750796050765,"Doctorate","Central",39891545.0283274,1,"Medium","Indifferent"
"19620",19620,"Male",54.8419170835987,"High School","West",10359509.8804647,0,"Medium","Unlikely"
"19621",19621,"Male",35.7437765626237,"University","Central",14615646.503063,1,"Very High","Indifferent"
"19622",19622,"Female",33.7670681132004,"High School","West",8385802.26958618,0,"Very Low","Very Likely"
"19623",19623,"Female",47.1970522669144,"University","Southeast",15766679.9576569,1,"Low","Very Unlikely"
"19624",19624,"Female",43.9000798505731,"University","Central",15467168.933212,0,"Low","Very Unlikely"
"19625",19625,"Female",62.8848919500597,"High School","Southeast",10831803.0683593,0,"Low","Indifferent"
"19626",19626,"Female",39.4158961190842,"University","North",15019094.8842519,1,"Very High","Unlikely"
"19627",19627,"Male",44.6719981445931,"University","Central",15539420.2171754,0,"Low","Indifferent"
"19628",19628,"Female",23.1534505300224,"University","Central",12987423.4239404,0,"Low","Very Unlikely"
"19629",19629,"Female",53.0742285992019,"University","Central",16234472.4943033,0,"Very High","Very Unlikely"
"19630",19630,"Female",30.1060417066328,"University","Central",13933296.6933043,1,"High","Very Unlikely"
"19631",19631,"Male",42.2820555991493,"Postgraduate","Central",25311733.6751942,0,"Very Low","Unlikely"
"19632",19632,"Female",57.4938034978695,"Postgraduate","Southeast",26532335.0544539,1,"High","Likely"
"19633",19633,"Female",36.3243239540607,"University","West",14681583.4795427,1,"High","Indifferent"
"19634",19634,"Male",58.2389357774518,"High School","Central",10578100.5403883,0,"Low","Very Unlikely"
"19635",19635,"Female",60.3118261327036,"Postgraduate","Central",26697706.9043463,1,"Very High","Unlikely"
"19636",19636,"Male",59.722232028842,"University","Central",16664436.6234117,1,"High","Unlikely"
"19637",19637,"Female",41.9433979359455,"High School","West",9277808.05030048,1,"Very High","Indifferent"
"19638",19638,"Female",28.842038307339,"High School","Central",7769446.33353986,0,"Low","Indifferent"
"19639",19639,"Male",50.0811532372609,"University","Central",16006817.9803701,0,"High","Likely"
"19640",19640,"Male",48.8614798113704,"Postgraduate","West",25907919.8892594,0,"High","Unlikely"
"19641",19641,"Male",63.9049368877895,"Postgraduate","Central",26880127.5494103,0,"High","Unlikely"
"19642",19642,"Male",53.6020994926803,"University","Southeast",16272928.4745978,0,"Low","Very Unlikely"
"19643",19643,"Female",61.9537084139884,"University","West",16784887.3660426,0,"Low","Unlikely"
"19644",19644,"Male",47.4555844874121,"Postgraduate","North",25788965.6495993,1,"High","Likely"
"19645",19645,"Male",47.0253566708416,"Postgraduate","West",25752720.2139816,1,"High","Very Unlikely"
"19646",19646,"Male",27.4032062543556,"University","North",13578393.6701384,0,"Low","Very Unlikely"
"19647",19647,"Female",44.7643493474461,"University","North",15548471.2720966,1,"Medium","Very Unlikely"
"19648",19648,"Female",51.1728050531819,"Doctorate","West",40091539.5720824,1,"High","Unlikely"
"19649",19649,"Male",61.6171537493356,"High School","West",10766843.3657705,0,"Very High","Very Unlikely"
"19650",19650,"Female",55.3497502747923,"Postgraduate","North",26393423.4025936,0,"Medium","Very Unlikely"
"19651",19651,"Male",62.3317220686004,"Postgraduate","North",26803561.3879234,0,"High","Very Unlikely"
"19652",19652,"Male",34.1433497606777,"University","Central",14430078.5759103,1,"High","Indifferent"
"19653",19653,"Male",42.7661418388598,"Doctorate","North",39357806.1468742,1,"High","Very Unlikely"
"19654",19654,"Female",63.367654020898,"University","Central",16854989.0807176,0,"Medium","Very Likely"
"19655",19655,"Male",30.1930717085488,"High School","West",7945739.57851787,0,"Medium","Very Unlikely"
"19656",19656,"Male",28.3271901630796,"Postgraduate","West",23701877.6687463,0,"Medium","Unlikely"
"19657",19657,"Female",54.3747140141204,"University","Southeast",16327718.5580112,0,"Low","Unlikely"
"19658",19658,"Female",52.9294376256876,"University","North",16223963.4541095,0,"High","Very Unlikely"
"19659",19659,"Male",24.9495959081687,"Postgraduate","Central",23242450.5317668,0,"Medium","Indifferent"
"19660",19660,"Male",45.8040617979132,"University","West",15643554.9099165,0,"Medium","Unlikely"
"19661",19661,"Female",52.7556766993366,"Doctorate","Southeast",40210418.4051376,1,"Medium","Very Unlikely"
"19662",19662,"Male",27.9053901531734,"Postgraduate","Central",23646874.9324037,1,"Medium","Unlikely"
"19663",19663,"Male",48.701926923357,"University","Central",15893831.3006253,0,"Very Low","Indifferent"
"19664",19664,"Male",62.1118965507485,"High School","Central",10793167.1385951,0,"Low","Very Unlikely"
"19665",19665,"Female",34.1366259153001,"Postgraduate","North",24429395.6017845,0,"Medium","Very Unlikely"
"19666",19666,"Male",59.7406076039188,"University","North",16665431.3038664,1,"Medium","Indifferent"
"19667",19667,"Female",44.0091592478566,"High School","West",9477345.80862147,0,"Medium","Very Unlikely"
"19668",19668,"Male",34.2261504428461,"Postgraduate","Southeast",24439477.550957,0,"Medium","Indifferent"
"19669",19669,"Female",32.59912013961,"University","North",14244063.4991258,0,"Low","Unlikely"
"19670",19670,"Female",63.3760156929493,"University","Southeast",16855145.3486797,1,"High","Indifferent"
"19671",19671,"Male",62.2258663694374,"Postgraduate","Central",26799482.4465633,1,"Medium","Indifferent"
"19672",19672,"Male",59.5479453699663,"University","Central",16652583.3477276,0,"Very High","Indifferent"
"19673",19673,"Male",39.1869463617913,"High School","Central",8995153.1763601,0,"Medium","Unlikely"
"19674",19674,"Male",50.2706203470007,"High School","West",10021128.7167558,0,"Very Low","Very Unlikely"
"19675",19675,"Male",35.7227588691749,"Postgraduate","North",24614458.1360753,1,"Medium","Indifferent"
"19676",19676,"Male",25.2063305051997,"University","North",13277687.9966907,1,"High","Likely"
"19677",19677,"Male",60.3256447855383,"University","North",16697579.2480939,0,"Very Low","Very Unlikely"
"19678",19678,"Female",32.2089978270233,"University","West",14198467.6522258,0,"Medium","Unlikely"
"19679",19679,"Male",64.8502293922938,"High School","North",10924563.148428,0,"Very Low","Very Unlikely"
"19680",19680,"Female",55.5737804500386,"University","West",16408918.0535688,1,"Medium","Very Unlikely"
"19681",19681,"Female",41.835073820781,"University","Central",15266830.7712904,1,"Very High","Very Unlikely"
"19682",19682,"Male",55.3272521947511,"Doctorate","Central",40393302.2765717,1,"High","Very Unlikely"
"19683",19683,"Male",62.9916536142118,"Postgraduate","Central",26837258.433058,1,"Very High","Very Unlikely"
"19684",19684,"Male",61.6273263050243,"High School","North",10766519.6125562,1,"High","Unlikely"
"19685",19685,"Female",51.8402051650919,"University","North",16143963.9683095,1,"High","Indifferent"
"19686",19686,"Female",56.9667026721872,"University","North",16499115.0793864,0,"Medium","Likely"
"19687",19687,"Female",63.0830708844587,"University","Central",16841523.2401216,1,"Very High","Unlikely"
"19688",19688,"Female",42.3780787643045,"High School","Southeast",9320658.39197814,1,"Low","Very Unlikely"
"19689",19689,"Male",55.6339802956209,"High School","West",10412338.9300256,1,"High","Indifferent"
"19690",19690,"Male",34.8107942002825,"University","North",14507677.7413759,0,"Very Low","Unlikely"
"19691",19691,"Female",53.9584941500798,"Postgraduate","West",26297309.7949884,1,"Medium","Likely"
"19692",19692,"Female",44.7432037070394,"Postgraduate","Southeast",25546799.0247948,1,"Very High","Unlikely"
"19693",19693,"Female",49.7898696367629,"University","Central",15983046.5386223,1,"Very High","Very Likely"
"19694",19694,"Male",29.6116049061529,"High School","Central",7871267.5601992,0,"Very Low","Likely"
"19695",19695,"Female",54.3920556283556,"Doctorate","North",40328644.8218068,1,"Very High","Unlikely"
"19696",19696,"Male",32.1397471618839,"University","West",14188800.7256214,1,"Very High","Unlikely"
"19697",19697,"Female",38.1155714006163,"Doctorate","North",38879801.2319481,1,"Very High","Very Likely"
"19698",19698,"Male",47.8576925373636,"High School","Central",9822327.07199575,1,"Very High","Indifferent"
"19699",19699,"Male",44.2423723945394,"University","North",15500638.7915375,1,"Very High","Very Unlikely"
"19700",19700,"Male",63.153591465205,"University","Central",16844900.7462232,1,"Low","Very Unlikely"
"19701",19701,"Female",37.3053825423121,"University","Southeast",14790577.4678079,0,"Very Low","Very Unlikely"
"19702",19702,"Female",25.2354637361132,"University","Central",13282966.0181452,0,"High","Very Unlikely"
"19703",19703,"Male",33.7121338266879,"High School","North",8379536.14703651,0,"High","Unlikely"
"19704",19704,"Male",37.5881491038017,"High School","West",8821335.83795568,1,"Low","Very Unlikely"
"19705",19705,"Female",36.1292977719568,"University","Central",14659611.8247311,0,"Medium","Very Unlikely"
"19706",19706,"Female",36.0425119195133,"Doctorate","Central",38649023.9288368,1,"High","Very Unlikely"
"19707",19707,"Female",32.7413215171546,"University","North",14262078.9187689,1,"Medium","Very Unlikely"
"19708",19708,"Male",52.5804854249582,"High School","North",10198326.263246,1,"High","Unlikely"
"19709",19709,"Male",46.7223249794915,"University","Southeast",15725127.7364274,1,"Very High","Indifferent"
"19710",19710,"Female",57.9598725000396,"Postgraduate","West",26560608.5095659,0,"Medium","Unlikely"
"19711",19711,"Female",64.5643878695555,"University","Central",16910895.8374461,0,"Low","Likely"
"19712",19712,"Male",34.2949173268862,"High School","Southeast",8447747.27037279,0,"High","Likely"
"19713",19713,"Male",39.8461739937775,"High School","Southeast",9064260.0818855,0,"High","Indifferent"
"19714",19714,"Male",64.5854751789011,"High School","West",10912426.9618619,0,"Medium","Likely"
"19715",19715,"Female",25.356965106912,"University","West",13299227.4464036,0,"Very High","Very Unlikely"
"19716",19716,"Male",56.5909421024844,"University","North",16474847.8529522,0,"Medium","Indifferent"
"19717",19717,"Male",59.3540396331809,"University","North",16644139.4588065,0,"Medium","Very Likely"
"19718",19718,"Female",33.7993370322511,"Postgraduate","North",24387742.9407924,0,"Very Low","Unlikely"
"19719",19719,"Male",45.26625510538,"University","Central",15596026.5574852,1,"Medium","Very Unlikely"
"19720",19720,"Male",37.2433490869589,"High School","Central",8783475.86687273,0,"Low","Unlikely"
"19721",19721,"Female",44.5832463349216,"Postgraduate","Central",25531584.6413161,1,"High","Indifferent"
"19722",19722,"Female",51.9606459080242,"University","North",16152418.0056327,1,"Very High","Indifferent"
"19723",19723,"Male",49.1058799265884,"University","North",15927955.6539468,0,"Medium","Very Likely"
"19724",19724,"Male",26.7813897789456,"University","Southeast",13496014.924373,1,"Very High","Unlikely"
"19725",19725,"Female",58.4075194871984,"Postgraduate","Central",26588097.6390378,1,"Low","Likely"
"19726",19726,"Male",36.2523166108876,"University","West",14674232.7123175,1,"Medium","Unlikely"
"19727",19727,"Female",32.5805007671006,"Doctorate","Central",38243098.7512642,1,"Medium","Unlikely"
"19728",19728,"Female",25.932192676235,"Doctorate","Central",37378494.1065454,0,"Low","Very Unlikely"
